formula type family aaltaf/finite aaltaf/finite:result black/semidec black/semidec:result black/finite black/finite:result ltl2sat/default ltl2sat/default:result ltlf2asp/default ltlf2asp/default:result
ours/international_declarations_66_512_1.ltlf ours international_declarations_66_512_1.ltlf memout err timeout err 114.988 err err(1) err 199.166 SAT
ours/hospital_log_203_64_1.ltlf ours hospital_log_203_64_1.ltlf err(1) err 5.397 err 5.727 err err(1) err timeout err
ours/sepsis_115_128_2.ltlf ours sepsis_115_128_2.ltlf 32.696 SAT 27.585 SAT 151.312 SAT 45.635 SAT 5.196 SAT
ours/edited_hh102_labour_193_32_1.ltlf ours edited_hh102_labour_193_32_1.ltlf 171.274 SAT 1.157 SAT 6.312 SAT 18.989 SAT 1.952 SAT
ours/edited_hh102_weekends_74_64_1.ltlf ours edited_hh102_weekends_74_64_1.ltlf 33.575 SAT 4.034 SAT 17.432 SAT 20.977 SAT 2.786 SAT
ours/prepaid_travel_costs_82_256_3.ltlf ours prepaid_travel_costs_82_256_3.ltlf timeout err timeout err 120.566 err 84.444 SAT 22.064 SAT
ours/edited_hh104_labour_162_32_4.ltlf ours edited_hh104_labour_162_32_4.ltlf 158.612 SAT 1.178 SAT 4.676 SAT 14.690 SAT 2.004 SAT
ours/permit_log_191_64_4.ltlf ours permit_log_191_64_4.ltlf timeout err 103.671 SAT 189.826 err 60.173 SAT 16.423 SAT
ours/hsopital_billing_16_256_0.ltlf ours hsopital_billing_16_256_0.ltlf 124.797 SAT 214.895 SAT 205.826 err 56.653 SAT 8.176 SAT
ours/edited_hh110_weekends_432_32_1.ltlf ours edited_hh110_weekends_432_32_1.ltlf 133.113 SAT 1.517 SAT 5.431 SAT 30.492 SAT 2.476 SAT
ours/activitylog_uci_detailed_labour_95_256_3.ltlf ours activitylog_uci_detailed_labour_95_256_3.ltlf timeout err 232.501 SAT 171.151 err 70.267 SAT 31.253 SAT
ours/permit_log_254_16_0.ltlf ours permit_log_254_16_0.ltlf 150.116 SAT 4.337 SAT 8.064 SAT 81.905 SAT 8.703 SAT
ours/road_traffic_fine_management_11_32_4.ltlf ours road_traffic_fine_management_11_32_4.ltlf 0.122 SAT 0.413 SAT 1.259 SAT 3.126 SAT 0.542 SAT
ours/road_traffic_fine_management_14_16_2.ltlf ours road_traffic_fine_management_14_16_2.ltlf 0.061 SAT 0.176 SAT 0.287 SAT 2.250 SAT 0.453 SAT
ours/edited_hh102_weekends_74_256_3.ltlf ours edited_hh102_weekends_74_256_3.ltlf timeout err 291.831 SAT 217.072 err 77.054 SAT 17.660 SAT
ours/hospital_log_203_32_2.ltlf ours hospital_log_203_32_2.ltlf err(1) err 5.882 err 5.572 err err(1) err timeout err
ours/activitylog_uci_detailed_weekends_156_256_1.ltlf ours activitylog_uci_detailed_weekends_156_256_1.ltlf timeout err 166.420 SAT 175.605 err 96.109 SAT 25.378 SAT
ours/activitylog_uci_detailed_labour_190_256_0.ltlf ours activitylog_uci_detailed_labour_190_256_0.ltlf timeout err 236.603 SAT 169.337 err 105.783 SAT 20.960 SAT
ours/sepsis_172_128_0.ltlf ours sepsis_172_128_0.ltlf 42.396 SAT 21.323 SAT 245.676 SAT 77.996 SAT 12.487 SAT
ours/activitylog_uci_detailed_labour_190_16_1.ltlf ours activitylog_uci_detailed_labour_190_16_1.ltlf 5.961 SAT 0.390 SAT 0.952 SAT 7.219 SAT 1.056 SAT
ours/international_declarations_262_512_4.ltlf ours international_declarations_262_512_4.ltlf memout err timeout err 130.813 err err(1) err 67.091 SAT
ours/bpi_challenge_2012_23_512_3.ltlf ours bpi_challenge_2012_23_512_3.ltlf timeout err timeout err 195.997 err err(1) err 96.070 SAT
ours/sepsis_58_256_2.ltlf ours sepsis_58_256_2.ltlf 259.916 SAT 151.824 SAT 198.042 err 57.852 SAT 19.739 SAT
ours/bpi_challenge_2012_34_512_3.ltlf ours bpi_challenge_2012_34_512_3.ltlf timeout err timeout err 117.615 err err(1) err 119.061 SAT
ours/edited_hh104_weekends_324_64_2.ltlf ours edited_hh104_weekends_324_64_2.ltlf timeout err 10.174 SAT 26.798 SAT 51.201 SAT 5.371 SAT
ours/bpi_challenge_2013_closed_problems_2_512_1.ltlf ours bpi_challenge_2013_closed_problems_2_512_1.ltlf timeout err timeout err 183.311 err 52.912 SAT 14.689 SAT
ours/edited_hh110_labour_565_16_1.ltlf ours edited_hh110_labour_565_16_1.ltlf timeout err 0.831 SAT 2.668 SAT 22.051 SAT 1.639 SAT
ours/sepsis_115_16_3.ltlf ours sepsis_115_16_3.ltlf 3.409 SAT 0.552 SAT 1.048 SAT 6.319 SAT 1.259 SAT
ours/bpi_challenge_2013_closed_problems_7_512_3.ltlf ours bpi_challenge_2013_closed_problems_7_512_3.ltlf timeout err timeout err 263.907 err 44.203 SAT 9.015 SAT
ours/prepaid_travel_costs_163_256_3.ltlf ours prepaid_travel_costs_163_256_3.ltlf timeout err timeout err 143.186 err 137.230 SAT 24.248 SAT
ours/permit_log_191_16_0.ltlf ours permit_log_191_16_0.ltlf 182.556 SAT 3.319 SAT 6.381 SAT 60.879 SAT 7.036 SAT
ours/edited_hh102_weekends_74_128_3.ltlf ours edited_hh102_weekends_74_128_3.ltlf 50.598 SAT 16.732 SAT 159.735 SAT 34.584 SAT 5.667 SAT
ours/edited_hh102_weekends_74_16_2.ltlf ours edited_hh102_weekends_74_16_2.ltlf 4.008 SAT 0.356 SAT 0.699 SAT 4.951 SAT 0.642 SAT
ours/bpi_challenge_2012_34_512_2.ltlf ours bpi_challenge_2012_34_512_2.ltlf timeout err timeout err 160.203 err err(1) err 94.963 SAT
ours/permit_log_254_512_3.ltlf ours permit_log_254_512_3.ltlf memout err timeout err 148.554 err err(1) err 145.875 SAT
ours/nasa_cev_complete_splitted_21_64_3.ltlf ours nasa_cev_complete_splitted_21_64_3.ltlf 5.418 SAT 46.476 SAT 114.643 err 137.657 SAT 12.433 SAT
ours/nasa_cev_complete_splitted_11_32_0.ltlf ours nasa_cev_complete_splitted_11_32_0.ltlf 2.766 SAT 9.700 SAT 25.320 SAT 100.674 SAT 9.283 SAT
ours/activitylog_uci_detailed_weekends_156_512_0.ltlf ours activitylog_uci_detailed_weekends_156_512_0.ltlf timeout err timeout err 173.904 err 109.373 SAT 60.958 SAT
ours/bpi_challenge_2013_closed_problems_2_16_1.ltlf ours bpi_challenge_2013_closed_problems_2_16_1.ltlf 0.059 SAT 0.109 SAT 0.126 SAT 0.791 SAT 0.354 SAT
ours/hospital_log_203_16_4.ltlf ours hospital_log_203_16_4.ltlf err(1) err 5.447 err 5.191 err err(1) err timeout err
ours/bpi_challenge_2012_12_128_3.ltlf ours bpi_challenge_2012_12_128_3.ltlf 18.217 SAT 46.008 SAT 130.684 err 42.664 SAT 6.788 SAT
ours/international_declarations_131_32_0.ltlf ours international_declarations_131_32_0.ltlf 68.339 SAT 5.151 SAT 14.528 SAT 48.337 SAT 3.151 SAT
ours/bpi_challenge_2013_incidents_4_128_0.ltlf ours bpi_challenge_2013_incidents_4_128_0.ltlf 10.763 SAT 4.176 SAT 53.027 SAT 3.735 SAT 0.723 SAT
ours/edited_hh104_labour_324_32_2.ltlf ours edited_hh104_labour_324_32_2.ltlf 173.925 SAT 1.571 SAT 4.912 SAT 27.290 SAT 2.215 SAT
ours/activitylog_uci_detailed_labour_190_64_1.ltlf ours activitylog_uci_detailed_labour_190_64_1.ltlf 200.400 SAT 5.096 SAT 29.877 SAT 31.676 SAT 2.863 SAT
ours/permit_log_254_256_4.ltlf ours permit_log_254_256_4.ltlf timeout err timeout err 197.994 err err(1) err 63.732 SAT
ours/international_declarations_197_32_2.ltlf ours international_declarations_197_32_2.ltlf 74.936 SAT 5.052 SAT 12.573 SAT 48.423 SAT 3.652 SAT
ours/sepsis_172_64_2.ltlf ours sepsis_172_64_2.ltlf 13.881 SAT 3.692 SAT 21.904 SAT 25.504 SAT 2.835 SAT
ours/edited_hh110_weekends_324_16_2.ltlf ours edited_hh110_weekends_324_16_2.ltlf 202.248 SAT 0.632 SAT 1.263 SAT 13.168 SAT 1.160 SAT
ours/bpi_challenge_2013_closed_problems_4_128_4.ltlf ours bpi_challenge_2013_closed_problems_4_128_4.ltlf 6.642 SAT 3.753 SAT 38.784 SAT 3.413 SAT 0.905 SAT
ours/hospital_log_608_32_0.ltlf ours hospital_log_608_32_0.ltlf err(1) err 4.799 err 5.414 err err(1) err timeout err
ours/domestic_declarations_61_256_2.ltlf ours domestic_declarations_61_256_2.ltlf 273.785 SAT 194.744 SAT 226.656 err 68.872 SAT 18.184 SAT
ours/bpi_challenge_2012_45_256_4.ltlf ours bpi_challenge_2012_45_256_4.ltlf timeout err timeout err 152.036 err 57.051 SAT 20.051 SAT
ours/edited_hh110_labour_283_64_2.ltlf ours edited_hh110_labour_283_64_2.ltlf 46.345 SAT 6.106 SAT 33.687 SAT 50.859 SAT 6.057 SAT
ours/sepsis_172_256_0.ltlf ours sepsis_172_256_0.ltlf timeout err 273.669 SAT 268.900 err 112.527 SAT 16.179 SAT
ours/prepaid_travel_costs_122_16_1.ltlf ours prepaid_travel_costs_122_16_1.ltlf 10.680 SAT 0.971 SAT 1.932 SAT 13.769 SAT 1.653 SAT
ours/international_declarations_131_16_2.ltlf ours international_declarations_131_16_2.ltlf 59.791 SAT 1.508 SAT 3.099 SAT 22.030 SAT 2.259 SAT
ours/bpi_challenge_2013_closed_problems_4_64_1.ltlf ours bpi_challenge_2013_closed_problems_4_64_1.ltlf 0.451 SAT 0.575 SAT 4.028 SAT 1.723 SAT 0.486 SAT
ours/prepaid_travel_costs_41_512_4.ltlf ours prepaid_travel_costs_41_512_4.ltlf timeout err timeout err 281.089 err err(1) err 47.896 SAT
ours/bpi_challenge_2013_closed_problems_2_32_2.ltlf ours bpi_challenge_2013_closed_problems_2_32_2.ltlf 0.064 SAT 0.151 SAT 0.527 SAT 1.168 SAT 0.377 SAT
ours/bpi_challenge_2012_12_32_1.ltlf ours bpi_challenge_2012_12_32_1.ltlf 0.566 SAT 1.613 SAT 5.746 SAT 14.425 SAT 1.966 SAT
ours/requests_for_payment_61_64_4.ltlf ours requests_for_payment_61_64_4.ltlf 9.583 SAT 4.636 SAT 18.235 SAT 21.066 SAT 3.111 SAT
ours/activitylog_uci_detailed_weekends_156_64_1.ltlf ours activitylog_uci_detailed_weekends_156_64_1.ltlf 54.575 SAT 4.123 SAT 24.467 SAT 35.101 SAT 4.429 SAT
ours/hsopital_billing_46_64_2.ltlf ours hsopital_billing_46_64_2.ltlf 4.759 SAT 4.309 SAT 19.256 SAT 18.410 SAT 2.489 SAT
ours/international_declarations_197_32_3.ltlf ours international_declarations_197_32_3.ltlf 133.558 SAT 5.605 SAT 17.794 SAT 58.271 SAT 5.314 SAT
ours/road_traffic_fine_management_11_32_0.ltlf ours road_traffic_fine_management_11_32_0.ltlf 0.186 SAT 0.509 SAT 1.714 SAT 3.438 SAT 0.703 SAT
ours/edited_hh102_labour_97_64_4.ltlf ours edited_hh102_labour_97_64_4.ltlf 211.867 SAT 4.484 SAT 20.894 SAT 20.339 SAT 3.812 SAT
ours/bpi_challenge_2013_incidents_7_32_1.ltlf ours bpi_challenge_2013_incidents_7_32_1.ltlf 0.095 SAT 0.222 SAT 0.518 SAT 1.760 SAT 0.299 SAT
ours/activitylog_uci_detailed_labour_95_512_0.ltlf ours activitylog_uci_detailed_labour_95_512_0.ltlf timeout err timeout err 213.582 err 74.193 SAT 27.677 SAT
ours/bpi_challenge_2013_closed_problems_5_32_0.ltlf ours bpi_challenge_2013_closed_problems_5_32_0.ltlf 0.108 SAT 0.150 SAT 0.532 SAT 1.281 SAT 0.455 SAT
ours/edited_hh104_weekends_324_128_2.ltlf ours edited_hh104_weekends_324_128_2.ltlf timeout err 42.128 SAT 265.724 err 116.598 SAT 10.736 SAT
ours/nasa_cev_complete_splitted_21_128_2.ltlf ours nasa_cev_complete_splitted_21_128_2.ltlf 31.496 SAT timeout err 157.154 err 95.060 SAT 31.338 SAT
ours/bpi_challenge_2013_closed_problems_7_128_2.ltlf ours bpi_challenge_2013_closed_problems_7_128_2.ltlf 12.093 SAT 6.399 SAT 83.340 SAT 4.576 SAT 1.164 SAT
ours/permit_log_254_32_0.ltlf ours permit_log_254_32_0.ltlf timeout err 13.069 SAT 38.954 SAT 163.478 SAT 10.922 SAT
ours/bpi_challenge_2013_closed_problems_5_32_3.ltlf ours bpi_challenge_2013_closed_problems_5_32_3.ltlf 0.136 SAT 0.432 SAT 1.062 SAT 1.597 SAT 0.516 SAT
ours/domestic_declarations_61_64_0.ltlf ours domestic_declarations_61_64_0.ltlf 8.517 SAT 4.850 SAT 23.195 SAT 18.877 SAT 3.226 SAT
ours/hsopital_billing_61_16_2.ltlf ours hsopital_billing_61_16_2.ltlf 0.626 SAT 0.579 SAT 1.285 SAT 5.804 SAT 1.289 SAT
ours/activitylog_uci_detailed_weekends_156_32_2.ltlf ours activitylog_uci_detailed_weekends_156_32_2.ltlf 52.149 SAT 1.372 SAT 5.249 SAT 16.204 SAT 1.540 SAT
ours/bpi_challenge_2013_incidents_14_16_4.ltlf ours bpi_challenge_2013_incidents_14_16_4.ltlf 0.076 SAT 0.199 SAT 0.284 SAT 1.705 SAT 0.504 SAT
ours/activitylog_uci_detailed_weekends_156_16_1.ltlf ours activitylog_uci_detailed_weekends_156_16_1.ltlf 12.065 SAT 0.408 SAT 0.946 SAT 7.672 SAT 1.048 SAT
ours/hsopital_billing_61_32_3.ltlf ours hsopital_billing_61_32_3.ltlf 1.361 SAT 1.017 SAT 3.613 SAT 12.024 SAT 1.887 SAT
ours/prepaid_travel_costs_163_16_0.ltlf ours prepaid_travel_costs_163_16_0.ltlf 19.064 SAT 1.331 SAT 2.529 SAT 15.644 SAT 1.649 SAT
ours/requests_for_payment_31_32_2.ltlf ours requests_for_payment_31_32_2.ltlf 0.662 SAT 1.464 SAT 4.318 SAT 10.031 SAT 1.189 SAT
ours/hsopital_billing_61_128_4.ltlf ours hsopital_billing_61_128_4.ltlf 38.189 SAT 19.640 SAT 135.278 SAT 41.189 SAT 11.053 SAT
ours/prepaid_travel_costs_122_512_4.ltlf ours prepaid_travel_costs_122_512_4.ltlf timeout err timeout err 154.102 err err(1) err 46.371 SAT
ours/road_traffic_fine_management_11_32_1.ltlf ours road_traffic_fine_management_11_32_1.ltlf 0.094 SAT 0.440 SAT 1.156 SAT 3.358 SAT 0.537 SAT
ours/sepsis_58_512_4.ltlf ours sepsis_58_512_4.ltlf timeout err timeout err 205.073 err 73.822 SAT 54.271 SAT
ours/edited_hh102_weekends_294_128_0.ltlf ours edited_hh102_weekends_294_128_0.ltlf 97.564 SAT 32.128 SAT 291.675 err 98.455 SAT 9.712 SAT
ours/nasa_cev_complete_splitted_21_32_0.ltlf ours nasa_cev_complete_splitted_21_32_0.ltlf 1.702 SAT 11.575 SAT 27.302 SAT 82.393 SAT 7.834 SAT
ours/permit_log_64_32_0.ltlf ours permit_log_64_32_0.ltlf 138.280 SAT 14.983 SAT 48.232 SAT 130.980 SAT 10.265 SAT
ours/edited_hh104_labour_81_512_3.ltlf ours edited_hh104_labour_81_512_3.ltlf timeout err timeout err 231.637 err 94.431 SAT 26.007 SAT
ours/activitylog_uci_detailed_labour_190_512_1.ltlf ours activitylog_uci_detailed_labour_190_512_1.ltlf timeout err timeout err 198.524 err 98.933 SAT 56.347 SAT
ours/permit_log_254_16_2.ltlf ours permit_log_254_16_2.ltlf 294.819 SAT 3.894 SAT 6.896 SAT 68.082 SAT 7.564 SAT
ours/prepaid_travel_costs_163_128_2.ltlf ours prepaid_travel_costs_163_128_2.ltlf timeout err 60.059 SAT 144.915 err 120.177 SAT 29.788 SAT
ours/edited_hh102_labour_386_512_4.ltlf ours edited_hh102_labour_386_512_4.ltlf timeout err timeout err 189.233 err err(1) err 126.163 SAT
ours/edited_hh110_labour_283_32_3.ltlf ours edited_hh110_labour_283_32_3.ltlf timeout err 1.550 SAT 7.632 SAT 32.061 SAT 2.148 SAT
ours/activitylog_uci_detailed_weekends_78_512_1.ltlf ours activitylog_uci_detailed_weekends_78_512_1.ltlf timeout err timeout err 182.030 err 67.064 SAT 54.772 SAT
ours/edited_hh110_labour_142_32_3.ltlf ours edited_hh110_labour_142_32_3.ltlf timeout err 1.206 SAT 3.790 SAT 13.796 SAT 1.528 SAT
ours/prepaid_travel_costs_41_64_3.ltlf ours prepaid_travel_costs_41_64_3.ltlf 17.398 SAT 11.378 SAT 43.550 SAT 40.791 SAT 6.685 SAT
ours/edited_hh110_labour_424_512_4.ltlf ours edited_hh110_labour_424_512_4.ltlf timeout err timeout err 174.446 err err(1) err 213.625 SAT
ours/nasa_cev_complete_splitted_32_64_1.ltlf ours nasa_cev_complete_splitted_32_64_1.ltlf 12.090 SAT 50.565 SAT 132.092 err 175.145 SAT 13.649 SAT
ours/international_declarations_131_32_3.ltlf ours international_declarations_131_32_3.ltlf 109.882 SAT 6.382 SAT 14.463 SAT 48.014 SAT 3.545 SAT
ours/bpi_challenge_2013_incidents_4_256_1.ltlf ours bpi_challenge_2013_incidents_4_256_1.ltlf 143.523 SAT 49.144 SAT timeout err 12.029 SAT 2.929 SAT
ours/hsopital_billing_46_16_2.ltlf ours hsopital_billing_46_16_2.ltlf 0.339 SAT 0.416 SAT 0.757 SAT 5.647 SAT 0.782 SAT
ours/sepsis_115_32_3.ltlf ours sepsis_115_32_3.ltlf 2.473 SAT 1.278 SAT 4.637 SAT 11.763 SAT 1.835 SAT
ours/activitylog_uci_detailed_weekends_312_512_4.ltlf ours activitylog_uci_detailed_weekends_312_512_4.ltlf timeout err timeout err 175.684 err timeout err 82.286 SAT
ours/bpi_challenge_2012_34_512_4.ltlf ours bpi_challenge_2012_34_512_4.ltlf timeout err timeout err 239.287 err err(1) err 45.060 SAT
ours/hsopital_billing_61_64_4.ltlf ours hsopital_billing_61_64_4.ltlf 13.178 SAT 5.624 SAT 24.649 SAT 20.993 SAT 2.890 SAT
ours/activitylog_uci_detailed_labour_285_16_3.ltlf ours activitylog_uci_detailed_labour_285_16_3.ltlf timeout err 0.442 SAT 2.013 SAT 12.141 SAT 1.465 SAT
ours/bpi_challenge_2013_incidents_14_512_0.ltlf ours bpi_challenge_2013_incidents_14_512_0.ltlf timeout err timeout err timeout err 80.274 SAT 12.047 SAT
ours/activitylog_uci_detailed_labour_380_64_4.ltlf ours activitylog_uci_detailed_labour_380_64_4.ltlf timeout err 5.699 SAT 33.101 SAT 75.380 SAT 5.621 SAT
ours/road_traffic_fine_management_4_32_2.ltlf ours road_traffic_fine_management_4_32_2.ltlf 0.104 SAT 0.412 SAT 1.203 SAT 3.383 SAT 0.572 SAT
ours/activitylog_uci_detailed_labour_380_16_3.ltlf ours activitylog_uci_detailed_labour_380_16_3.ltlf 54.157 SAT 0.573 SAT 1.377 SAT 14.312 SAT 1.153 SAT
ours/hospital_log_608_512_4.ltlf ours hospital_log_608_512_4.ltlf err(1) err 4.769 err 4.935 err err(1) err timeout err
ours/bpi_challenge_2012_34_128_3.ltlf ours bpi_challenge_2012_34_128_3.ltlf 19.127 SAT 36.370 SAT 177.248 err 51.025 SAT 8.458 SAT
ours/international_declarations_262_256_0.ltlf ours international_declarations_262_256_0.ltlf timeout err timeout err 120.446 err err(1) err 75.912 SAT
ours/hospital_log_203_128_0.ltlf ours hospital_log_203_128_0.ltlf err(1) err 5.577 err 5.830 err err(1) err timeout err
ours/sepsis_58_64_1.ltlf ours sepsis_58_64_1.ltlf 1.807 SAT 3.821 SAT 17.846 SAT 14.291 SAT 2.681 SAT
ours/road_traffic_fine_management_7_256_3.ltlf ours road_traffic_fine_management_7_256_3.ltlf 154.215 SAT 94.192 SAT 237.717 err 24.533 SAT 3.812 SAT
ours/edited_hh104_labour_81_512_1.ltlf ours edited_hh104_labour_81_512_1.ltlf timeout err timeout err 240.464 err 108.407 SAT 60.668 SAT
ours/edited_hh110_weekends_108_64_2.ltlf ours edited_hh110_weekends_108_64_2.ltlf 63.925 SAT 3.582 SAT 19.220 SAT 15.963 SAT 1.967 SAT
ours/prepaid_travel_costs_122_32_2.ltlf ours prepaid_travel_costs_122_32_2.ltlf 37.270 SAT 3.158 SAT 9.034 SAT 32.651 SAT 2.721 SAT
ours/requests_for_payment_61_64_2.ltlf ours requests_for_payment_61_64_2.ltlf 7.391 SAT 5.079 SAT 18.748 SAT 19.661 SAT 2.521 SAT
ours/edited_hh102_weekends_294_256_4.ltlf ours edited_hh102_weekends_294_256_4.ltlf timeout err timeout err timeout err 69.890 SAT 42.486 SAT
ours/activitylog_uci_detailed_labour_190_128_3.ltlf ours activitylog_uci_detailed_labour_190_128_3.ltlf timeout err 26.398 SAT 172.686 SAT 74.183 SAT 6.589 SAT
ours/edited_hh104_weekends_324_64_1.ltlf ours edited_hh104_weekends_324_64_1.ltlf timeout err 6.755 SAT 27.693 SAT 51.307 SAT 4.161 SAT
ours/edited_hh104_labour_324_256_0.ltlf ours edited_hh104_labour_324_256_0.ltlf timeout err timeout err 223.081 err 67.795 SAT 47.706 SAT
ours/activitylog_uci_detailed_labour_285_32_4.ltlf ours activitylog_uci_detailed_labour_285_32_4.ltlf 63.191 SAT 1.489 SAT 5.034 SAT 26.912 SAT 1.241 SAT
ours/nasa_cev_complete_splitted_21_512_4.ltlf ours nasa_cev_complete_splitted_21_512_4.ltlf memout err timeout err 126.784 err err(1) err 124.859 SAT
ours/domestic_declarations_46_16_2.ltlf ours domestic_declarations_46_16_2.ltlf 0.842 SAT 0.372 SAT 0.706 SAT 5.213 SAT 0.561 SAT
ours/edited_hh110_weekends_216_64_4.ltlf ours edited_hh110_weekends_216_64_4.ltlf 276.131 SAT 3.194 SAT 20.926 SAT 28.830 SAT 4.212 SAT
ours/edited_hh104_weekends_216_16_4.ltlf ours edited_hh104_weekends_216_16_4.ltlf 138.539 SAT 0.399 SAT 1.020 SAT 11.303 SAT 1.096 SAT
ours/nasa_cev_complete_splitted_21_512_2.ltlf ours nasa_cev_complete_splitted_21_512_2.ltlf memout err timeout err 169.102 err err(1) err 97.081 SAT
ours/edited_hh110_labour_424_32_4.ltlf ours edited_hh110_labour_424_32_4.ltlf timeout err 2.030 SAT 7.698 SAT 47.818 SAT 3.659 SAT
ours/sepsis_229_512_4.ltlf ours sepsis_229_512_4.ltlf timeout err timeout err 248.602 err 112.092 SAT 136.271 SAT
ours/activitylog_uci_detailed_labour_285_128_1.ltlf ours activitylog_uci_detailed_labour_285_128_1.ltlf 136.542 SAT 21.102 SAT 191.602 err 130.553 SAT 8.118 SAT
ours/road_traffic_fine_management_7_128_2.ltlf ours road_traffic_fine_management_7_128_2.ltlf 8.112 SAT 8.202 SAT 80.483 SAT 9.924 SAT 1.957 SAT
ours/edited_hh102_labour_386_64_2.ltlf ours edited_hh102_labour_386_64_2.ltlf timeout err 6.894 SAT 43.082 SAT 105.144 SAT 3.879 SAT
ours/edited_hh104_weekends_432_16_4.ltlf ours edited_hh104_weekends_432_16_4.ltlf timeout err 1.165 SAT 6.317 SAT 35.453 SAT 3.361 SAT
ours/domestic_declarations_16_128_4.ltlf ours domestic_declarations_16_128_4.ltlf 10.502 SAT 14.668 SAT 125.858 SAT 29.898 SAT 7.923 SAT
ours/edited_hh102_labour_290_16_1.ltlf ours edited_hh102_labour_290_16_1.ltlf 101.599 SAT 0.527 SAT 1.490 SAT 12.041 SAT 1.186 SAT
ours/nasa_cev_complete_splitted_42_32_2.ltlf ours nasa_cev_complete_splitted_42_32_2.ltlf 2.417 SAT 9.901 SAT 21.339 SAT 93.602 SAT 11.384 SAT
ours/requests_for_payment_31_32_0.ltlf ours requests_for_payment_31_32_0.ltlf 0.402 SAT 1.034 SAT 2.717 SAT 8.437 SAT 0.908 SAT
ours/nasa_cev_complete_splitted_21_256_2.ltlf ours nasa_cev_complete_splitted_21_256_2.ltlf 205.632 SAT timeout err 132.902 err err(1) err 45.170 SAT
ours/activitylog_uci_detailed_weekends_156_128_1.ltlf ours activitylog_uci_detailed_weekends_156_128_1.ltlf 49.985 SAT 19.029 SAT 256.498 SAT 50.811 SAT 10.829 SAT
ours/prepaid_travel_costs_163_128_4.ltlf ours prepaid_travel_costs_163_128_4.ltlf timeout err 79.634 SAT 151.406 err 108.089 SAT 10.460 SAT
ours/requests_for_payment_46_128_4.ltlf ours requests_for_payment_46_128_4.ltlf 22.120 SAT 24.388 SAT 115.006 err 61.510 SAT 11.396 SAT
ours/permit_log_254_256_0.ltlf ours permit_log_254_256_0.ltlf timeout err timeout err 153.783 err err(1) err 70.996 SAT
ours/nasa_cev_complete_splitted_21_32_3.ltlf ours nasa_cev_complete_splitted_21_32_3.ltlf 5.462 SAT 16.203 SAT 29.071 SAT 138.757 SAT 7.883 SAT
ours/edited_hh102_labour_386_32_3.ltlf ours edited_hh102_labour_386_32_3.ltlf timeout err 1.826 SAT 7.768 SAT 33.231 SAT 2.534 SAT
ours/hospital_log_608_16_4.ltlf ours hospital_log_608_16_4.ltlf err(1) err 7.990 err 6.729 err err(1) err timeout err
ours/domestic_declarations_16_512_0.ltlf ours domestic_declarations_16_512_0.ltlf timeout err timeout err 162.694 err 79.758 SAT 55.329 SAT
ours/domestic_declarations_16_16_0.ltlf ours domestic_declarations_16_16_0.ltlf 0.149 SAT 0.342 SAT 0.682 SAT 4.323 SAT 0.688 SAT
ours/prepaid_travel_costs_122_512_2.ltlf ours prepaid_travel_costs_122_512_2.ltlf timeout err timeout err 244.962 err err(1) err 82.123 SAT
ours/hospital_log_406_256_4.ltlf ours hospital_log_406_256_4.ltlf err(1) err 8.759 err 8.280 err err(1) err timeout err
ours/hospital_log_406_512_1.ltlf ours hospital_log_406_512_1.ltlf err(1) err 9.580 err 6.226 err err(1) err timeout err
ours/international_declarations_66_32_0.ltlf ours international_declarations_66_32_0.ltlf 6.634 SAT 4.920 SAT 11.255 SAT 49.692 SAT 4.409 SAT
ours/hsopital_billing_31_16_4.ltlf ours hsopital_billing_31_16_4.ltlf 0.251 SAT 0.361 SAT 0.807 SAT 4.477 SAT 0.890 SAT
ours/activitylog_uci_detailed_labour_95_512_4.ltlf ours activitylog_uci_detailed_labour_95_512_4.ltlf timeout err timeout err 191.852 err 83.186 SAT 31.695 SAT
ours/edited_hh104_labour_243_32_4.ltlf ours edited_hh104_labour_243_32_4.ltlf 21.837 SAT 2.039 SAT 6.757 SAT 24.856 SAT 2.090 SAT
ours/edited_hh110_weekends_324_512_1.ltlf ours edited_hh110_weekends_324_512_1.ltlf timeout err timeout err 219.923 err timeout err 63.405 SAT
ours/hsopital_billing_61_64_2.ltlf ours hsopital_billing_61_64_2.ltlf 11.199 SAT 5.928 SAT 18.975 SAT 16.858 SAT 2.360 SAT
ours/hsopital_billing_16_64_2.ltlf ours hsopital_billing_16_64_2.ltlf 1.534 SAT 4.537 SAT 20.596 SAT 14.910 SAT 2.162 SAT
ours/hsopital_billing_61_32_1.ltlf ours hsopital_billing_61_32_1.ltlf 2.187 SAT 1.842 SAT 5.856 SAT 10.044 SAT 1.093 SAT
ours/domestic_declarations_16_64_1.ltlf ours domestic_declarations_16_64_1.ltlf 2.131 SAT 5.142 SAT 15.964 SAT 12.261 SAT 1.730 SAT
ours/domestic_declarations_61_32_1.ltlf ours domestic_declarations_61_32_1.ltlf 1.190 SAT 0.916 SAT 2.752 SAT 8.397 SAT 1.086 SAT
ours/edited_hh102_weekends_74_256_0.ltlf ours edited_hh102_weekends_74_256_0.ltlf timeout err 280.801 SAT 195.110 err 79.831 SAT 16.027 SAT
ours/edited_hh104_weekends_324_256_1.ltlf ours edited_hh104_weekends_324_256_1.ltlf timeout err timeout err 183.969 err 72.753 SAT 35.349 SAT
