formula type family aaltaf/finite aaltaf/finite:result black/semidec black/semidec:result black/finite black/finite:result ltl2sat/default ltl2sat/default:result ltlf2asp/default ltlf2asp/default:result
declare-patterns/RespondedExistence/N270.pltl declare-patterns RespondedExistence 0.017 SAT 0.020 SAT 0.020 SAT 0.082 SAT 0.091 SAT
declare-patterns/RespondedExistence/N120.pltl declare-patterns RespondedExistence 0.008 SAT 0.020 SAT 0.020 SAT 0.085 SAT 0.087 SAT
declare-patterns/RespondedExistence/N700.pltl declare-patterns RespondedExistence 0.071 SAT 0.022 SAT 0.021 SAT 0.096 SAT 0.103 SAT
declare-patterns/RespondedExistence/N520.pltl declare-patterns RespondedExistence 0.042 SAT 0.020 SAT 0.022 SAT 0.089 SAT 0.098 SAT
declare-patterns/RespondedExistence/N810.pltl declare-patterns RespondedExistence 0.093 SAT 0.022 SAT 0.023 SAT 0.098 SAT 0.107 SAT
declare-patterns/RespondedExistence/N460.pltl declare-patterns RespondedExistence 0.036 SAT 0.020 SAT 0.021 SAT 0.084 SAT 0.096 SAT
declare-patterns/RespondedExistence/N560.pltl declare-patterns RespondedExistence 0.049 SAT 0.021 SAT 0.021 SAT 0.089 SAT 0.099 SAT
declare-patterns/RespondedExistence/N170.pltl declare-patterns RespondedExistence 0.010 SAT 0.020 SAT 0.021 SAT 0.082 SAT 0.087 SAT
declare-patterns/RespondedExistence/N100.pltl declare-patterns RespondedExistence 0.007 SAT 0.020 SAT 0.020 SAT 0.085 SAT 0.086 SAT
declare-patterns/RespondedExistence/N290.pltl declare-patterns RespondedExistence 0.017 SAT 0.020 SAT 0.020 SAT 0.079 SAT 0.091 SAT
declare-patterns/RespondedExistence/N340.pltl declare-patterns RespondedExistence 0.022 SAT 0.021 SAT 0.020 SAT 0.081 SAT 0.092 SAT
declare-patterns/RespondedExistence/N790.pltl declare-patterns RespondedExistence 0.090 SAT 0.022 SAT 0.021 SAT 0.098 SAT 0.107 SAT
declare-patterns/RespondedExistence/N510.pltl declare-patterns RespondedExistence 0.041 SAT 0.020 SAT 0.020 SAT 0.090 SAT 0.098 SAT
declare-patterns/RespondedExistence/N260.pltl declare-patterns RespondedExistence 0.015 SAT 0.020 SAT 0.020 SAT 0.082 SAT 0.091 SAT
declare-patterns/RespondedExistence/N930.pltl declare-patterns RespondedExistence 0.119 SAT 0.023 SAT 0.023 SAT 0.106 SAT 0.110 SAT
declare-patterns/RespondedExistence/N730.pltl declare-patterns RespondedExistence 0.077 SAT 0.022 SAT 0.021 SAT 0.094 SAT 0.104 SAT
declare-patterns/RespondedExistence/N720.pltl declare-patterns RespondedExistence 0.076 SAT 0.022 SAT 0.021 SAT 0.094 SAT 0.104 SAT
declare-patterns/RespondedExistence/N250.pltl declare-patterns RespondedExistence 0.014 SAT 0.020 SAT 0.020 SAT 0.081 SAT 0.089 SAT
declare-patterns/RespondedExistence/N500.pltl declare-patterns RespondedExistence 0.040 SAT 0.020 SAT 0.020 SAT 0.085 SAT 0.098 SAT
declare-patterns/RespondedExistence/N420.pltl declare-patterns RespondedExistence 0.030 SAT 0.020 SAT 0.021 SAT 0.084 SAT 0.095 SAT
declare-patterns/RespondedExistence/N30.pltl declare-patterns RespondedExistence 0.006 SAT 0.019 SAT 0.020 SAT 0.079 SAT 0.083 SAT
declare-patterns/RespondedExistence/N960.pltl declare-patterns RespondedExistence 0.127 SAT 0.023 SAT 0.023 SAT 0.108 SAT 0.111 SAT
declare-patterns/RespondedExistence/N820.pltl declare-patterns RespondedExistence 0.095 SAT 0.022 SAT 0.022 SAT 0.105 SAT 0.106 SAT
declare-patterns/RespondedExistence/N950.pltl declare-patterns RespondedExistence 0.125 SAT 0.023 SAT 0.023 SAT 0.107 SAT 0.109 SAT
declare-patterns/RespondedExistence/N140.pltl declare-patterns RespondedExistence 0.008 SAT 0.020 SAT 0.020 SAT 0.085 SAT 0.087 SAT
declare-patterns/RespondedExistence/N850.pltl declare-patterns RespondedExistence 0.102 SAT 0.022 SAT 0.022 SAT 0.104 SAT 0.108 SAT
declare-patterns/RespondedExistence/N130.pltl declare-patterns RespondedExistence 0.007 SAT 0.020 SAT 0.020 SAT 0.085 SAT 0.086 SAT
declare-patterns/RespondedExistence/N690.pltl declare-patterns RespondedExistence 0.069 SAT 0.022 SAT 0.022 SAT 0.092 SAT 0.102 SAT
declare-patterns/RespondedExistence/N200.pltl declare-patterns RespondedExistence 0.012 SAT 0.020 SAT 0.020 SAT 0.082 SAT 0.087 SAT
declare-patterns/RespondedExistence/N620.pltl declare-patterns RespondedExistence 0.058 SAT 0.022 SAT 0.021 SAT 0.092 SAT 0.102 SAT
declare-patterns/RespondedExistence/N840.pltl declare-patterns RespondedExistence 0.100 SAT 0.022 SAT 0.022 SAT 0.107 SAT 0.108 SAT
declare-patterns/AlternatePrecedence/N160.pltl declare-patterns AlternatePrecedence 0.018 SAT 0.020 SAT 0.021 SAT 0.086 SAT 0.090 SAT
declare-patterns/AlternatePrecedence/N330.pltl declare-patterns AlternatePrecedence 0.061 SAT 0.021 SAT 0.022 SAT 0.091 SAT 0.097 SAT
declare-patterns/AlternatePrecedence/N370.pltl declare-patterns AlternatePrecedence 0.073 SAT 0.021 SAT 0.021 SAT 0.096 SAT 0.101 SAT
declare-patterns/AlternatePrecedence/N830.pltl declare-patterns AlternatePrecedence 0.332 SAT 0.023 SAT 0.023 SAT 0.130 SAT 0.120 SAT
declare-patterns/AlternatePrecedence/N870.pltl declare-patterns AlternatePrecedence 0.366 SAT 0.023 SAT 0.023 SAT 0.127 SAT 0.122 SAT
declare-patterns/AlternatePrecedence/N60.pltl declare-patterns AlternatePrecedence 0.007 SAT 0.020 SAT 0.020 SAT 0.082 SAT 0.086 SAT
declare-patterns/AlternatePrecedence/N210.pltl declare-patterns AlternatePrecedence 0.028 SAT 0.020 SAT 0.020 SAT 0.089 SAT 0.094 SAT
declare-patterns/AlternatePrecedence/N600.pltl declare-patterns AlternatePrecedence 0.177 SAT 0.022 SAT 0.021 SAT 0.115 SAT 0.111 SAT
declare-patterns/AlternatePrecedence/N710.pltl declare-patterns AlternatePrecedence 0.245 SAT 0.022 SAT 0.023 SAT 0.122 SAT 0.115 SAT
declare-patterns/AlternatePrecedence/N300.pltl declare-patterns AlternatePrecedence 0.050 SAT 0.020 SAT 0.020 SAT 0.093 SAT 0.097 SAT
declare-patterns/AlternatePrecedence/N400.pltl declare-patterns AlternatePrecedence 0.083 SAT 0.020 SAT 0.021 SAT 0.101 SAT 0.103 SAT
declare-patterns/AlternatePrecedence/N910.pltl declare-patterns AlternatePrecedence 0.403 SAT 0.024 SAT 0.024 SAT 0.131 SAT 0.124 SAT
declare-patterns/AlternatePrecedence/N660.pltl declare-patterns AlternatePrecedence 0.212 SAT 0.022 SAT 0.021 SAT 0.119 SAT 0.112 SAT
declare-patterns/AlternatePrecedence/N570.pltl declare-patterns AlternatePrecedence 0.165 SAT 0.022 SAT 0.022 SAT 0.114 SAT 0.109 SAT
declare-patterns/AlternatePrecedence/N440.pltl declare-patterns AlternatePrecedence 0.098 SAT 0.021 SAT 0.020 SAT 0.106 SAT 0.104 SAT
declare-patterns/AlternatePrecedence/N220.pltl declare-patterns AlternatePrecedence 0.030 SAT 0.020 SAT 0.021 SAT 0.089 SAT 0.093 SAT
declare-patterns/AlternatePrecedence/N430.pltl declare-patterns AlternatePrecedence 0.095 SAT 0.020 SAT 0.021 SAT 0.106 SAT 0.103 SAT
declare-patterns/AlternatePrecedence/N800.pltl declare-patterns AlternatePrecedence 0.307 SAT 0.023 SAT 0.023 SAT 0.123 SAT 0.120 SAT
declare-patterns/AlternatePrecedence/N360.pltl declare-patterns AlternatePrecedence 0.069 SAT 0.021 SAT 0.020 SAT 0.093 SAT 0.099 SAT
declare-patterns/AlternatePrecedence/N640.pltl declare-patterns AlternatePrecedence 0.198 SAT 0.021 SAT 0.022 SAT 0.116 SAT 0.112 SAT
declare-patterns/AlternatePrecedence/N20.pltl declare-patterns AlternatePrecedence 0.005 SAT 0.020 SAT 0.020 SAT 0.078 SAT 0.084 SAT
declare-patterns/AlternatePrecedence/N740.pltl declare-patterns AlternatePrecedence 0.262 SAT 0.023 SAT 0.022 SAT 0.121 SAT 0.117 SAT
declare-patterns/AlternatePrecedence/N310.pltl declare-patterns AlternatePrecedence 0.054 SAT 0.020 SAT 0.020 SAT 0.093 SAT 0.099 SAT
declare-patterns/AlternatePrecedence/N610.pltl declare-patterns AlternatePrecedence 0.182 SAT 0.021 SAT 0.022 SAT 0.115 SAT 0.110 SAT
declare-patterns/AlternatePrecedence/N240.pltl declare-patterns AlternatePrecedence 0.034 SAT 0.020 SAT 0.020 SAT 0.095 SAT 0.093 SAT
declare-patterns/AlternatePrecedence/N230.pltl declare-patterns AlternatePrecedence 0.032 SAT 0.020 SAT 0.020 SAT 0.088 SAT 0.094 SAT
declare-patterns/AlternatePrecedence/N770.pltl declare-patterns AlternatePrecedence 0.286 SAT 0.023 SAT 0.023 SAT 0.123 SAT 0.119 SAT
declare-patterns/AlternatePrecedence/N410.pltl declare-patterns AlternatePrecedence 0.088 SAT 0.021 SAT 0.021 SAT 0.106 SAT 0.102 SAT
declare-patterns/AlternatePrecedence/N650.pltl declare-patterns AlternatePrecedence 0.207 SAT 0.022 SAT 0.022 SAT 0.118 SAT 0.112 SAT
declare-patterns/AlternatePrecedence/N630.pltl declare-patterns AlternatePrecedence 0.192 SAT 0.022 SAT 0.022 SAT 0.116 SAT 0.114 SAT
declare-patterns/AlternatePrecedence/N540.pltl declare-patterns AlternatePrecedence 0.145 SAT 0.022 SAT 0.022 SAT 0.112 SAT 0.108 SAT
declare-patterns/AlternatePrecedence/N470.pltl declare-patterns AlternatePrecedence 0.113 SAT 0.021 SAT 0.021 SAT 0.109 SAT 0.105 SAT
declare-patterns/AlternatePrecedence/N880.pltl declare-patterns AlternatePrecedence 0.371 SAT 0.024 SAT 0.024 SAT 0.131 SAT 0.123 SAT
declare-patterns/AlternatePrecedence/N780.pltl declare-patterns AlternatePrecedence 0.292 SAT 0.023 SAT 0.023 SAT 0.120 SAT 0.119 SAT
declare-patterns/AlternatePrecedence/N40.pltl declare-patterns AlternatePrecedence 0.006 SAT 0.020 SAT 0.021 SAT 0.083 SAT 0.085 SAT
declare-patterns/AlternatePrecedence/N750.pltl declare-patterns AlternatePrecedence 0.274 SAT 0.023 SAT 0.022 SAT 0.122 SAT 0.118 SAT
declare-patterns/AlternatePrecedence/N150.pltl declare-patterns AlternatePrecedence 0.016 SAT 0.020 SAT 0.020 SAT 0.090 SAT 0.090 SAT
declare-patterns/AlternatePrecedence/N970.pltl declare-patterns AlternatePrecedence 0.441 SAT 0.025 SAT 0.024 SAT 0.133 SAT 0.128 SAT
declare-patterns/AlternatePrecedence/N550.pltl declare-patterns AlternatePrecedence 0.151 SAT 0.021 SAT 0.022 SAT 0.109 SAT 0.108 SAT
declare-patterns/AlternatePrecedence/N50.pltl declare-patterns AlternatePrecedence 0.006 SAT 0.020 SAT 0.020 SAT 0.082 SAT 0.085 SAT
declare-patterns/AlternatePrecedence/N1000.pltl declare-patterns AlternatePrecedence 0.470 SAT 0.025 SAT 0.024 SAT 0.130 SAT 0.129 SAT
declare-patterns/AlternatePrecedence/N110.pltl declare-patterns AlternatePrecedence 0.012 SAT 0.021 SAT 0.020 SAT 0.080 SAT 0.088 SAT
declare-patterns/AlternatePrecedence/N580.pltl declare-patterns AlternatePrecedence 0.166 SAT 0.022 SAT 0.021 SAT 0.117 SAT 0.109 SAT
declare-patterns/AlternatePrecedence/N450.pltl declare-patterns AlternatePrecedence 0.103 SAT 0.020 SAT 0.021 SAT 0.109 SAT 0.103 SAT
declare-patterns/AlternatePrecedence/N180.pltl declare-patterns AlternatePrecedence 0.023 SAT 0.021 SAT 0.020 SAT 0.089 SAT 0.091 SAT
declare-patterns/AlternatePrecedence/N320.pltl declare-patterns AlternatePrecedence 0.056 SAT 0.020 SAT 0.020 SAT 0.094 SAT 0.097 SAT
declare-patterns/AlternatePrecedence/N90.pltl declare-patterns AlternatePrecedence 0.010 SAT 0.020 SAT 0.020 SAT 0.085 SAT 0.087 SAT
declare-patterns/AlternatePrecedence/N390.pltl declare-patterns AlternatePrecedence 0.081 SAT 0.020 SAT 0.020 SAT 0.104 SAT 0.101 SAT
declare-patterns/AlternatePrecedence/N860.pltl declare-patterns AlternatePrecedence 0.348 SAT 0.024 SAT 0.023 SAT 0.129 SAT 0.123 SAT
declare-patterns/AlternatePrecedence/N70.pltl declare-patterns AlternatePrecedence 0.008 SAT 0.021 SAT 0.020 SAT 0.081 SAT 0.087 SAT
declare-patterns/AlternatePrecedence/N900.pltl declare-patterns AlternatePrecedence 0.388 SAT 0.024 SAT 0.024 SAT 0.129 SAT 0.125 SAT
declare-patterns/AlternatePrecedence/N350.pltl declare-patterns AlternatePrecedence 0.065 SAT 0.021 SAT 0.020 SAT 0.095 SAT 0.100 SAT
declare-patterns/AlternatePrecedence/N890.pltl declare-patterns AlternatePrecedence 0.380 SAT 0.024 SAT 0.024 SAT 0.129 SAT 0.125 SAT
declare-patterns/AlternatePrecedence/N940.pltl declare-patterns AlternatePrecedence 0.420 SAT 0.023 SAT 0.024 SAT 0.131 SAT 0.127 SAT
declare-patterns/AlternatePrecedence/N670.pltl declare-patterns AlternatePrecedence 0.217 SAT 0.022 SAT 0.022 SAT 0.116 SAT 0.114 SAT
declare-patterns/AlternatePrecedence/N990.pltl declare-patterns AlternatePrecedence 0.456 SAT 0.024 SAT 0.025 SAT 0.133 SAT 0.128 SAT
declare-patterns/AlternatePrecedence/N10.pltl declare-patterns AlternatePrecedence 0.005 SAT 0.020 SAT 0.020 SAT 0.077 SAT 0.083 SAT
declare-patterns/AlternatePrecedence/N480.pltl declare-patterns AlternatePrecedence 0.116 SAT 0.021 SAT 0.021 SAT 0.106 SAT 0.106 SAT
declare-patterns/AlternatePrecedence/N980.pltl declare-patterns AlternatePrecedence 0.468 SAT 0.025 SAT 0.025 SAT 0.134 SAT 0.129 SAT
declare-patterns/AlternatePrecedence/N590.pltl declare-patterns AlternatePrecedence 0.174 SAT 0.021 SAT 0.022 SAT 0.115 SAT 0.109 SAT
declare-patterns/AlternatePrecedence/N680.pltl declare-patterns AlternatePrecedence 0.224 SAT 0.023 SAT 0.022 SAT 0.121 SAT 0.113 SAT
declare-patterns/AlternatePrecedence/N380.pltl declare-patterns AlternatePrecedence 0.079 SAT 0.020 SAT 0.020 SAT 0.100 SAT 0.101 SAT
declare-patterns/AlternatePrecedence/N80.pltl declare-patterns AlternatePrecedence 0.008 SAT 0.020 SAT 0.020 SAT 0.080 SAT 0.087 SAT
declare-patterns/AlternatePrecedence/N530.pltl declare-patterns AlternatePrecedence 0.142 SAT 0.022 SAT 0.021 SAT 0.113 SAT 0.107 SAT
declare-patterns/AlternatePrecedence/N190.pltl declare-patterns AlternatePrecedence 0.024 SAT 0.020 SAT 0.020 SAT 0.086 SAT 0.092 SAT
declare-patterns/AlternatePrecedence/N760.pltl declare-patterns AlternatePrecedence 0.280 SAT 0.023 SAT 0.023 SAT 0.120 SAT 0.119 SAT
declare-patterns/AlternatePrecedence/N920.pltl declare-patterns AlternatePrecedence 0.395 SAT 0.024 SAT 0.024 SAT 0.128 SAT 0.127 SAT
declare-patterns/AlternatePrecedence/N490.pltl declare-patterns AlternatePrecedence 0.121 SAT 0.021 SAT 0.022 SAT 0.108 SAT 0.106 SAT
declare-patterns/AlternatePrecedence/N280.pltl declare-patterns AlternatePrecedence 0.046 SAT 0.020 SAT 0.020 SAT 0.092 SAT 0.095 SAT
declare-patterns/AlternatePrecedence/N270.pltl declare-patterns AlternatePrecedence 0.043 SAT 0.020 SAT 0.020 SAT 0.097 SAT 0.096 SAT
declare-patterns/AlternatePrecedence/N120.pltl declare-patterns AlternatePrecedence 0.012 SAT 0.020 SAT 0.019 SAT 0.080 SAT 0.090 SAT
declare-patterns/AlternatePrecedence/N700.pltl declare-patterns AlternatePrecedence 0.235 SAT 0.023 SAT 0.022 SAT 0.116 SAT 0.116 SAT
declare-patterns/AlternatePrecedence/N520.pltl declare-patterns AlternatePrecedence 0.139 SAT 0.022 SAT 0.022 SAT 0.110 SAT 0.107 SAT
declare-patterns/AlternatePrecedence/N810.pltl declare-patterns AlternatePrecedence 0.320 SAT 0.024 SAT 0.023 SAT 0.125 SAT 0.120 SAT
declare-patterns/AlternatePrecedence/N460.pltl declare-patterns AlternatePrecedence 0.107 SAT 0.020 SAT 0.021 SAT 0.109 SAT 0.105 SAT
declare-patterns/AlternatePrecedence/N560.pltl declare-patterns AlternatePrecedence 0.155 SAT 0.021 SAT 0.021 SAT 0.111 SAT 0.109 SAT
declare-patterns/AlternatePrecedence/N170.pltl declare-patterns AlternatePrecedence 0.021 SAT 0.020 SAT 0.020 SAT 0.089 SAT 0.091 SAT
declare-patterns/AlternatePrecedence/N100.pltl declare-patterns AlternatePrecedence 0.011 SAT 0.020 SAT 0.020 SAT 0.082 SAT 0.088 SAT
declare-patterns/AlternatePrecedence/N290.pltl declare-patterns AlternatePrecedence 0.048 SAT 0.020 SAT 0.020 SAT 0.093 SAT 0.097 SAT
declare-patterns/AlternatePrecedence/N340.pltl declare-patterns AlternatePrecedence 0.062 SAT 0.020 SAT 0.020 SAT 0.095 SAT 0.100 SAT
declare-patterns/AlternatePrecedence/N790.pltl declare-patterns AlternatePrecedence 0.299 SAT 0.023 SAT 0.023 SAT 0.124 SAT 0.119 SAT
declare-patterns/AlternatePrecedence/N510.pltl declare-patterns AlternatePrecedence 0.129 SAT 0.021 SAT 0.021 SAT 0.111 SAT 0.106 SAT
declare-patterns/AlternatePrecedence/N260.pltl declare-patterns AlternatePrecedence 0.040 SAT 0.020 SAT 0.020 SAT 0.096 SAT 0.095 SAT
declare-patterns/AlternatePrecedence/N930.pltl declare-patterns AlternatePrecedence 0.402 SAT 0.024 SAT 0.024 SAT 0.130 SAT 0.127 SAT
declare-patterns/AlternatePrecedence/N730.pltl declare-patterns AlternatePrecedence 0.261 SAT 0.023 SAT 0.022 SAT 0.123 SAT 0.115 SAT
declare-patterns/AlternatePrecedence/N720.pltl declare-patterns AlternatePrecedence 0.250 SAT 0.022 SAT 0.022 SAT 0.119 SAT 0.116 SAT
declare-patterns/AlternatePrecedence/N250.pltl declare-patterns AlternatePrecedence 0.037 SAT 0.021 SAT 0.020 SAT 0.090 SAT 0.094 SAT
declare-patterns/AlternatePrecedence/N500.pltl declare-patterns AlternatePrecedence 0.125 SAT 0.021 SAT 0.021 SAT 0.110 SAT 0.106 SAT
declare-patterns/AlternatePrecedence/N420.pltl declare-patterns AlternatePrecedence 0.092 SAT 0.020 SAT 0.021 SAT 0.106 SAT 0.102 SAT
declare-patterns/AlternatePrecedence/N30.pltl declare-patterns AlternatePrecedence 0.006 SAT 0.021 SAT 0.020 SAT 0.078 SAT 0.085 SAT
declare-patterns/AlternatePrecedence/N960.pltl declare-patterns AlternatePrecedence 0.429 SAT 0.025 SAT 0.024 SAT 0.130 SAT 0.128 SAT
declare-patterns/AlternatePrecedence/N820.pltl declare-patterns AlternatePrecedence 0.325 SAT 0.023 SAT 0.023 SAT 0.131 SAT 0.121 SAT
declare-patterns/AlternatePrecedence/N950.pltl declare-patterns AlternatePrecedence 0.426 SAT 0.023 SAT 0.024 SAT 0.136 SAT 0.126 SAT
declare-patterns/AlternatePrecedence/N140.pltl declare-patterns AlternatePrecedence 0.016 SAT 0.019 SAT 0.020 SAT 0.087 SAT 0.089 SAT
declare-patterns/AlternatePrecedence/N850.pltl declare-patterns AlternatePrecedence 0.353 SAT 0.023 SAT 0.024 SAT 0.124 SAT 0.123 SAT
declare-patterns/AlternatePrecedence/N130.pltl declare-patterns AlternatePrecedence 0.014 SAT 0.020 SAT 0.021 SAT 0.082 SAT 0.088 SAT
declare-patterns/AlternatePrecedence/N690.pltl declare-patterns AlternatePrecedence 0.229 SAT 0.023 SAT 0.022 SAT 0.120 SAT 0.115 SAT
declare-patterns/AlternatePrecedence/N200.pltl declare-patterns AlternatePrecedence 0.026 SAT 0.020 SAT 0.020 SAT 0.087 SAT 0.092 SAT
declare-patterns/AlternatePrecedence/N620.pltl declare-patterns AlternatePrecedence 0.187 SAT 0.021 SAT 0.022 SAT 0.115 SAT 0.112 SAT
declare-patterns/AlternatePrecedence/N840.pltl declare-patterns AlternatePrecedence 0.337 SAT 0.024 SAT 0.024 SAT 0.122 SAT 0.121 SAT
declare-patterns/Response/N160.pltl declare-patterns Response 0.012 SAT 0.020 SAT 0.020 SAT 0.084 SAT 0.087 SAT
declare-patterns/Response/N330.pltl declare-patterns Response 0.036 SAT 0.020 SAT 0.020 SAT 0.082 SAT 0.092 SAT
declare-patterns/Response/N370.pltl declare-patterns Response 0.042 SAT 0.020 SAT 0.020 SAT 0.083 SAT 0.094 SAT
declare-patterns/Response/N830.pltl declare-patterns Response 0.178 SAT 0.022 SAT 0.022 SAT 0.102 SAT 0.107 SAT
declare-patterns/Response/N870.pltl declare-patterns Response 0.196 SAT 0.022 SAT 0.022 SAT 0.105 SAT 0.107 SAT
declare-patterns/Response/N60.pltl declare-patterns Response 0.007 SAT 0.020 SAT 0.020 SAT 0.079 SAT 0.084 SAT
declare-patterns/Response/N210.pltl declare-patterns Response 0.017 SAT 0.020 SAT 0.021 SAT 0.077 SAT 0.091 SAT
declare-patterns/Response/N600.pltl declare-patterns Response 0.099 SAT 0.020 SAT 0.020 SAT 0.097 SAT 0.100 SAT
declare-patterns/Response/N710.pltl declare-patterns Response 0.134 SAT 0.021 SAT 0.021 SAT 0.095 SAT 0.104 SAT
declare-patterns/Response/N300.pltl declare-patterns Response 0.030 SAT 0.020 SAT 0.020 SAT 0.084 SAT 0.091 SAT
declare-patterns/Response/N400.pltl declare-patterns Response 0.049 SAT 0.020 SAT 0.020 SAT 0.083 SAT 0.095 SAT
declare-patterns/Response/N910.pltl declare-patterns Response 0.217 SAT 0.022 SAT 0.022 SAT 0.106 SAT 0.109 SAT
declare-patterns/Response/N660.pltl declare-patterns Response 0.120 SAT 0.021 SAT 0.020 SAT 0.098 SAT 0.101 SAT
declare-patterns/Response/N570.pltl declare-patterns Response 0.092 SAT 0.021 SAT 0.020 SAT 0.095 SAT 0.099 SAT
declare-patterns/Response/N440.pltl declare-patterns Response 0.058 SAT 0.021 SAT 0.021 SAT 0.083 SAT 0.095 SAT
declare-patterns/Response/N220.pltl declare-patterns Response 0.018 SAT 0.020 SAT 0.020 SAT 0.079 SAT 0.090 SAT
declare-patterns/Response/N430.pltl declare-patterns Response 0.055 SAT 0.020 SAT 0.020 SAT 0.087 SAT 0.095 SAT
declare-patterns/Response/N800.pltl declare-patterns Response 0.170 SAT 0.023 SAT 0.022 SAT 0.096 SAT 0.105 SAT
declare-patterns/Response/N360.pltl declare-patterns Response 0.041 SAT 0.020 SAT 0.020 SAT 0.082 SAT 0.092 SAT
declare-patterns/Response/N640.pltl declare-patterns Response 0.110 SAT 0.021 SAT 0.021 SAT 0.091 SAT 0.103 SAT
declare-patterns/Response/N20.pltl declare-patterns Response 0.005 SAT 0.020 SAT 0.020 SAT 0.075 SAT 0.084 SAT
declare-patterns/Response/N740.pltl declare-patterns Response 0.146 SAT 0.022 SAT 0.021 SAT 0.093 SAT 0.105 SAT
declare-patterns/Response/N310.pltl declare-patterns Response 0.031 SAT 0.020 SAT 0.021 SAT 0.081 SAT 0.092 SAT
declare-patterns/Response/N610.pltl declare-patterns Response 0.101 SAT 0.020 SAT 0.020 SAT 0.091 SAT 0.101 SAT
declare-patterns/Response/N240.pltl declare-patterns Response 0.021 SAT 0.020 SAT 0.020 SAT 0.082 SAT 0.090 SAT
declare-patterns/Response/N230.pltl declare-patterns Response 0.020 SAT 0.020 SAT 0.021 SAT 0.081 SAT 0.089 SAT
declare-patterns/Response/N770.pltl declare-patterns Response 0.156 SAT 0.022 SAT 0.022 SAT 0.095 SAT 0.106 SAT
declare-patterns/Response/N410.pltl declare-patterns Response 0.051 SAT 0.021 SAT 0.020 SAT 0.083 SAT 0.096 SAT
declare-patterns/Response/N650.pltl declare-patterns Response 0.115 SAT 0.021 SAT 0.021 SAT 0.094 SAT 0.102 SAT
declare-patterns/Response/N630.pltl declare-patterns Response 0.107 SAT 0.022 SAT 0.021 SAT 0.091 SAT 0.101 SAT
declare-patterns/Response/N540.pltl declare-patterns Response 0.081 SAT 0.021 SAT 0.021 SAT 0.092 SAT 0.099 SAT
declare-patterns/Response/N470.pltl declare-patterns Response 0.063 SAT 0.020 SAT 0.020 SAT 0.084 SAT 0.097 SAT
declare-patterns/Response/N880.pltl declare-patterns Response 0.201 SAT 0.022 SAT 0.022 SAT 0.109 SAT 0.109 SAT
declare-patterns/Response/N780.pltl declare-patterns Response 0.161 SAT 0.022 SAT 0.021 SAT 0.094 SAT 0.105 SAT
declare-patterns/Response/N40.pltl declare-patterns Response 0.006 SAT 0.020 SAT 0.021 SAT 0.079 SAT 0.084 SAT
declare-patterns/Response/N750.pltl declare-patterns Response 0.149 SAT 0.022 SAT 0.022 SAT 0.094 SAT 0.106 SAT
declare-patterns/Response/N150.pltl declare-patterns Response 0.012 SAT 0.021 SAT 0.020 SAT 0.083 SAT 0.087 SAT
declare-patterns/Response/N970.pltl declare-patterns Response 0.243 SAT 0.023 SAT 0.023 SAT 0.110 SAT 0.112 SAT
declare-patterns/Response/N550.pltl declare-patterns Response 0.084 SAT 0.021 SAT 0.021 SAT 0.091 SAT 0.099 SAT
declare-patterns/Response/N50.pltl declare-patterns Response 0.006 SAT 0.020 SAT 0.020 SAT 0.075 SAT 0.084 SAT
declare-patterns/Response/N1000.pltl declare-patterns Response 0.255 SAT 0.023 SAT 0.023 SAT 0.110 SAT 0.112 SAT
declare-patterns/Response/N110.pltl declare-patterns Response 0.009 SAT 0.020 SAT 0.021 SAT 0.083 SAT 0.086 SAT
declare-patterns/Response/N580.pltl declare-patterns Response 0.095 SAT 0.020 SAT 0.021 SAT 0.091 SAT 0.100 SAT
declare-patterns/Response/N450.pltl declare-patterns Response 0.059 SAT 0.020 SAT 0.020 SAT 0.086 SAT 0.096 SAT
declare-patterns/Response/N180.pltl declare-patterns Response 0.014 SAT 0.020 SAT 0.020 SAT 0.083 SAT 0.088 SAT
declare-patterns/Response/N320.pltl declare-patterns Response 0.033 SAT 0.020 SAT 0.020 SAT 0.081 SAT 0.092 SAT
declare-patterns/Response/N90.pltl declare-patterns Response 0.007 SAT 0.020 SAT 0.020 SAT 0.079 SAT 0.085 SAT
declare-patterns/Response/N390.pltl declare-patterns Response 0.047 SAT 0.020 SAT 0.020 SAT 0.083 SAT 0.094 SAT
declare-patterns/Response/N860.pltl declare-patterns Response 0.195 SAT 0.022 SAT 0.023 SAT 0.106 SAT 0.108 SAT
declare-patterns/Response/N70.pltl declare-patterns Response 0.007 SAT 0.020 SAT 0.020 SAT 0.080 SAT 0.085 SAT
declare-patterns/Response/N900.pltl declare-patterns Response 0.207 SAT 0.023 SAT 0.022 SAT 0.105 SAT 0.110 SAT
declare-patterns/Response/N350.pltl declare-patterns Response 0.038 SAT 0.020 SAT 0.020 SAT 0.081 SAT 0.093 SAT
declare-patterns/Response/N890.pltl declare-patterns Response 0.205 SAT 0.022 SAT 0.023 SAT 0.105 SAT 0.109 SAT
declare-patterns/Response/N940.pltl declare-patterns Response 0.227 SAT 0.023 SAT 0.024 SAT 0.107 SAT 0.110 SAT
declare-patterns/Response/N670.pltl declare-patterns Response 0.120 SAT 0.021 SAT 0.021 SAT 0.094 SAT 0.102 SAT
declare-patterns/Response/N990.pltl declare-patterns Response 0.254 SAT 0.024 SAT 0.023 SAT 0.110 SAT 0.112 SAT
